digáis	1	480
dije	9	232,260,1885,1712,1368,1872,730,124,812
dijera	1	1111
dijeron	2	255,1562
dijimos	1	1093
dijiste	1	695
dijo	42	594,292,921,285,219,1299,984,1112,1511,118,935,1734,1010,530,1147,344,1643,1201,1662,1391,1788,946,1123,58,911,373,1424,1333,357,846,608,1616,1784,513,897,1118,1332,1160,849,333
dile	1	724
diles	1	201
dime	1	183
diminutos	1	1970
dinero	8	115,104,1280,647,61,1635,1047,676
dio	11	779,1803,1479,647,168,1711,1767,169,340,1168
dios	26	1812,1937,646,1676,1756,1901,655,510,964,455,645,1163,1178,1535,865,342,439,1624,876,1769,446,1304
dioses	1	915
dirección	2	1907,1332
dirigido	1	245
dirigiendo	1	620
dirigiéndole	1	1662
dirigiéndose	1	1594
dirigió	2	55,1233
dirigía	1	555
dirán	1	429
diré	2	954,508
diréis	1	1059
diría	3	1060,1760,1675
discreción	1	244
discretamente	1	1546
disculparse	1	1016
discusiones	1	1965
discutir	1	1336
discutían	1	949
disensiones	1	1267
disfraza	1	1607
disfrutado	1	585
disfrutar	2	1570,1620
disimula	2	222,1090
disimulaba	1	96
disimular	1	303
disminuir	1	138
disminuye	2	1003,111
disparates	1	1664
dispondría	1	1925
disponga	1	1756
dispuesta	2	594,1818
dispuestas	1	1680
dispuesto	1	977
dispuestos	2	184,956
disputa	1	203
distancia	1	899
diste	1	1025
distinguir	3	99,899,1975
distinguirlos	1	799
distintos	1	1945
distraerlo	1	728
diversión	1	242
divertida	1	761
divertidas	1	543
divertían	1	1054
divide	1	1420
divina	1	696
divisiones	1	1378
dixmer	4	223,1342,1120,935
do	2	191,1941
doblemente	1	1588
doce	3	1325,154
docenas	1	1771
doctor	7	1337,368,322,1702,1397
documento	1	1422
dolencia	1	1696
doler	1	1489
dolientes	1	162
dolió	1	228
dolor	31	1564,1935,1598,1489,1315,1399,495,1563,447,1413,232,1191,87,1888,431,312,38,1386,1426,532,535,273,1490,483,1353,475,248,1119,1204,1883
dolores	3	902,398,222
dolorido	1	1222
dolorosa	4	1030,1354,698,1117
doloroso	3	1022,825,1371
domicilio	1	1784
domina	2	1714,1488
dominado	3	294,402,1705
dominan	1	1242
dominarla	1	8
domingo	1	1729
domingos	1	734
dominio	1	1714
dominios	1	1737
don	2	1623,1418
doncella	2	1254,1436
doncellas	2	1392,306
donde	27	680,1184,1390,1584,1928,1613,802,1585,264,1402,441,1179,1060,645,1877,1208,1755,73,864,1302,370,661,45,453,1047,1541
dondequiera	3	687,64,1156
dormid	1	205
dormidos	1	782
dormir	8	814,1473,1597,952,1675,1988,1056,4
dormitorio	1	264
dormía	2	619,321
dos	43	1182,1197,157,430,689,759,684,492,1367,1360,56,737,763,456,347,1824,1707,109,648,1727,427,1171,1319,1221,706,1236,1329,625,868,1672,306,1251,343,1671,954,1826,1131,949,231
dotado	1	817
doy	5	1815,1679,1707,418,411
doña	2	982,1589
drama	1	1947
duda	7	1342,1923,959,1642,607,209,1465
dudaba	1	323
dudas	2	1219,209
dudo	1	25
duele	5	1489,1029,62,1402
duelo	2	1153,1571
duerme	2	1912,1047
dueña	1	1448
dulce	5	1795,654,598,791,148
dulces	3	1584,1857,994
dulzura	1	894
duplica	1	1420
dura	8	1530,204,957,1949,392,994
duración	2	1528
duraderos	1	1716
duran	1	639
durante	15	348,1007,1207,16,91,834,1967,162,877,17,1798,1124,1593,1477,1896
durar	3	400,539,1456
dure	2	1949,727
duren	1	653
duro	3	1220,1399,1322
duros	3	512,1617,1945
duró	2	1976,1233
dándome	1	784
dárselo	1	834
débil	6	1271,846,164,1125,586,312
débiles	1	52
déjate	1	1894
día	45	1278,1562,1627,728,91,235,1228,154,1053,1106,1284,933,1667,15,1907,260,1111,1055,1475,1485,793,611,1744,1899,197,1978,898,1885,113,1804,355,410,342,948,266,965,1183,1025,1361,1116,480,246,1851,1553,231
días	16	1580,1673,717,1441,66,347,16,655,1351,1858,858,1052,686,1931,1222,1688
dímelo	1	1062
dónde	5	1612,1619,23,760
e	10	814,1253,248,1810,430,914,1705,482,686,1367
ebrio	4	705,1440,1016
echaba	1	1874
echado	2	1711,45
echando	1	1544
echar	1	1592
echarme	1	1086
echarte	1	1295
echó	8	99,1287,1208,1590,622,1728,1883,1589
ecuación	1	419
edad	2	207,559
edmundo	1	849
educadamente	1	918
efectivamente	1	863
efecto	5	1824,30,836,1505,1465
efectos	2	758,1716
eficaces	1	188
eficaz	2	1014,1770
eficientes	1	202
efímera	1	430
egoísmo	1	599
egoísmos	1	1671
egoísta	1	542
ejecución	1	1183
ejecuto	1	1051
ejemplar	1	1503
ejercicio	1	713
ejercían	1	1795
ejércitos	1	1769
el	1027	86,259,1476,195,237,1040,1584,1284,1056,1006,1323,872,1824,1645,204,748,749,1956,1034,844,358,1470,1201,316,1463,40,1218,1998,345,202,191,306,483,1607,254,1764,1865,1283,467,806,1770,1832,94,480,1256,1541,405,1889,1700,1759,1852,756,1676,945,618,244,412,1959,260,368,419,751,302,1026,1888,893,599,1122,1473,551,1236,48,469,1672,346,313,524,1570,959,159,1088,1864,1594,1215,1577,617,25,931,514,322,1738,1294,912,1306,1469,1623,704,1394,1030,743,1639,909,1,1136,907,621,1792,1670,1630,1655,1094,990,1471,417,1712,1118,586,1400,1893,939,1213,1304,941,1340,787,958,78,495,1840,337,1754,105,905,1397,1743,882,196,1762,140,1582,1729,52,796,1767,929,951,1387,1731,1685,628,314,712,1518,2,1119,846,900,1742,203,1349,729,1842,331,173,147,1638,701,819,847,1489,1258,560,93,1144,1772,416,1383,1526,219,56,1472,96,1100,1659,1511,279,754,1631,997,1955,1488,633,312,1960,1744,1211,1936,645,848,187,830,473,211,1795,1114,1716,301,1515,1775,496,1830,1539,1095,575,1462,616,1074,647,1372,224,1954,540,1117,978,1444,1143,1018,179,1701,1155,1081,1990,774,1252,923,1777,579,781,638,771,537,11,1176,304,485,1246,104,1208,30,747,896,1578,1668,1016,755,1297,601,111,1205,291,35,399,1153,13,172,135,1929,430,1895,176,107,584,660,902,200,1398,456,1597,593,138,24,164,934,1534,1465,1708,133,1292,1871,895,1384,1923,532,837,1209,1307,1185,1646,1573,868,1177,1671,1912,1991,1525,1728,979,1883,1062,1357,208,1791,1574,1760,1053,1365,1524,1263,1140,917,1175,766,1859,1376,1485,1664,1949,89,261,451,4,197,320,699,284,862,570,188,1455,1704,876,1125,221,68,321,1370,1241,661,205,1336,1188,1412,333,1833,1926,602,881,1234,55,550,1346,759,1120,1064,1442,696,390,1435,1860,1402,1179,1330,392,928,1235,1899,99,500,14,1910,983,1343,630,1031,28,384,486,1530,1046,1542,718,1696,1338,1961,585,409,335,1826,23,1857,460,37,1003,275,1161,1437,988,1523,1233,1855,290,127,1976,1958,700,1869,325,1475,2000,1836,611,1086,1247,814,768,1714,1663,76,122,1084,1133,1203,1804,355,73,1941,348,1217,1618,1846,1090,845,1332,406,1004,861,8,795,1318,682,206,822,1793,1629,1042,1464,1315,1261,677,155,29,1538,1730,61,612,1512,245,1697,1987,764,1022,1969,488,1951,1358,38,1147,1168,1422,973,626,382,1674,853,948,1146,1183,564,83,1505,875,339,1583,1717,838,165,956,1353,1302,236,1099,1981,714,1784,1858,750,1238,588,675,836,1491,555,553,1778,1935,1281,136,728,157,432,1104,154,1581,1484,827,1502,360,144,737,112,1135,1277,1650,671,690,839,1101,1611,758,1813,1506,1608,605,1430,440,535,863,1713,168,1322,343,811,753,1796,278,1498,1870,1692,1496,182,1800,903,1011,1138,504,1278,1158,1928,1106,256,1579,1940,1601,792,684,810,1434,786,381,1132,1810,371,1898,598,441,431,501,1911,310,1963,1171,6,1688,1641,1820,273,607,271,359,58,51,1806,1808,1835,908,170,363,511,1550,1616,1933,678,1393,422,231,949,641,1508,1107,1627,794,1451,91,802,1396,567,1207,1552,1667,670,1861,1089,1271,1827,161,996,975,1478,643,1999,462,1334,1984,1490,258,870,1085,901,528,1997,248,1816,1274,1204,1167,450,39,890,1028,375,1547,968,769,592,1563,515,1723,725,995,1360,1337,1699,118,944,685,1110,213,1733,477,369,522,1060,977,1426,871,16,1880,1992,349,817,1874,950,1602,1931,1980,267,458,475,119,402,17,697,1131,1313,1047,1406,1649,1418,1745,240,15,192,34,545,989,241,914,85,490,1798,627,992,1919,163,727,101,272,930,1509,1885,1123,1736,482,1002,265,563,1021,538,913,723,424,1098,1259,554,513,1908,1553,849,606
elección	1	838
elefantes	1	783
elegido	1	1438
elegidos	1	655
elegir	4	363,1063,1951
elena	2	1419,1367
eleva	1	312
elevada	1	1426
elevado	1	1151
elevados	1	676
elevaremos	1	1596
elevarse	1	625
eligen	2	363,1260
ella	89	1433,1971,1439,1579,239,1453,684,80,1064,935,808,1956,46,928,1739,58,1363,1806,363,834,415,794,1596,1785,169,340,842,87,1108,1734,790,505,1203,1232,1404,1347,1149,1024,1355,1816,1190,1212,1504,1548,1687,269,1368,1738,356,74,857,1110,934,217,1422,871,31,1082,800,1862,474,910,1373,1622,962,1293,516,1635,1791,1760,199,229,289,595,673,294,1731,261,811,481,1545
ellas	2	1652,1506
ello	6	1337,1071,1789,1474,1775,274
ellos	14	1409,680,1107,1959,1200,1525,998,175,1998,427,759,1947,1862,584
elocuente	1	1168
elocuentes	1	188
elogios	1	1916
elvira	1	743
embalsama	1	678
embargo	15	1861,1001,737,1444,1990,1858,501,1364,663,1044,1341,610,1947,453,656
embriaga	1	950
embriagarse	1	950
embriaguez	2	1521
embusteros	1	476
emitir	1	1566
emociones	2	810,1236
emoción	5	490,107,684,800,1899
empecé	2	1359,1746
empedernido	1	844
empezamos	1	1764
empezando	1	1897
empezó	3	1738,82,23
empeñan	1	187
empeñándose	1	784
empieza	4	547,1736,1518,1495
empiezas	1	1848
emplea	1	1709
empleaba	1	1008
empleado	1	918
emplearé	1	480
emplee	1	480
en	633	237,760,1757,1056,692,888,139,1006,1323,738,389,1824,299,1645,748,808,1675,1034,844,1470,1201,1221,40,1998,345,483,67,1607,772,100,629,1554,1770,480,1441,1541,1184,1628,1759,1020,618,193,260,751,1888,893,1891,1610,1122,551,1236,1404,1329,1672,1570,1594,1092,1790,25,789,1469,704,334,338,1216,909,510,427,1725,63,1319,639,1513,1457,1094,1423,181,784,990,1656,1712,417,1245,586,1304,941,1576,229,938,1947,1295,1249,905,894,196,1425,1582,264,695,796,1731,1038,1029,1518,829,1262,1290,1742,1842,331,173,1746,147,1196,701,1489,1399,1105,1282,1367,1100,1711,997,1955,156,1637,1211,645,1431,1264,187,380,22,247,676,257,301,804,102,1170,1074,1591,1372,1756,1093,492,1018,1701,309,1777,530,579,1014,1273,771,1305,1953,304,577,1246,1208,30,1076,1590,1668,209,1409,446,742,399,557,1598,13,430,1690,1440,1419,609,176,1677,584,456,1597,593,293,138,1534,1465,1871,1923,837,1573,868,1622,1912,1137,1525,1841,1728,1371,1556,1524,917,502,1392,1680,1983,1044,1485,1096,624,284,570,188,439,1125,221,970,1740,1279,559,661,1721,534,333,1412,1567,1234,1833,1926,1452,1527,239,759,403,1064,767,1705,850,1235,1899,99,943,1343,509,1031,28,718,1338,1035,585,834,657,1161,275,1822,127,1976,1328,1907,49,562,1475,790,122,1084,1941,348,398,1882,1846,426,1190,1212,1332,406,110,1004,8,1164,795,206,1401,1629,1464,210,155,29,1454,764,317,421,82,468,1529,1951,1873,1272,1147,472,1168,1422,853,1505,875,227,339,1075,1353,1302,236,1981,1784,836,1288,1308,555,1281,776,1497,1104,452,1581,713,1853,144,737,112,1544,1707,109,904,1339,1458,1506,1608,186,863,946,491,168,625,343,1796,278,963,1605,1737,326,1158,256,1601,1551,792,684,810,717,786,1111,590,1710,1059,1171,1641,1789,379,271,1555,1510,1565,1806,1808,721,1849,1616,1148,1393,231,641,1220,1449,1508,794,802,1396,1207,1667,670,1861,87,175,622,161,414,1503,1097,1978,975,420,1662,1163,955,722,572,1391,1087,1642,1999,462,1984,1490,262,1024,248,1355,1816,1204,890,730,1612,220,375,391,1687,1651,769,1563,515,356,926,1359,569,1587,1699,1354,118,1110,1733,114,993,1892,871,16,1880,349,1254,1874,950,1602,910,558,1239,17,1131,1903,1121,150,1850,840,1586,1901,1467,15,192,1375,595,225,914,85,757,869,627,547,1481,1634,1603,1287,455,1749,1535,930,272,482,1002,1052,276,719,1626,1259,1116,954,481,1553,849,1193
enamorada	3	1257,81,1436
enamorado	9	1373,448,1659,1784,1837,702,231,1043,1750
enamorados	1	1297
enamoran	1	664
enamorara	1	18
enamorarme	1	958
enamoraron	1	1966
enamorarse	5	18,1816,74,720,1101
enamorase	1	736
enamoren	1	1433
enamores	1	1402
enamoró	1	306
encadena	1	1122
encadenado	1	294
encanta	2	489,57
encantaba	1	8
encantado	1	1922
encantadora	2	896,1452
encanto	1	190
encantos	1	296
encaramándose	1	1590
encarnados	1	594
encarnizadas	1	1581
encarnizamiento	1	1090
encendí	1	692
encerrarse	2	1890,1075
encierra	1	1180
encima	3	1728,314,645
encina	1	446
encolerizado	1	1860
encontraba	1	264
encontraban	1	1775
encontrado	7	1323,207,820,1485,268,928
encontramos	2	394,1939
encontrar	9	1740,1201,223,1451,1619,760,1372,1688
encontrarle	1	901
encontrarlo	1	890
encontrarnos	2	3,121
encontraron	1	1486
encontrarse	2	49,605
encontrarán	1	367
encontrarás	4	181,29,1930,1660
encontraré	1	793
encontraréis	1	1524
encontrábamos	1	1171
encontrándose	1	1448
encontré	4	1740,334,740,299
encontró	4	794,1286,150,834
encorvado	1	393
encuentra	5	51,1132,722,671
encuentran	1	472
encuentro	2	492,608
enderezarme	1	1035
endurecidos	1	1431
enemiga	1	280
enemigo	10	1073,620,1878,7,1770,1842,1917,1505,191,1996
enemigos	5	362,126,1687,1229,427
enemistad	1	759
enemistades	1	536
energía	2	412,341
energías	1	1638
enfadaban	1	543
enfadado	1	324
enfado	3	1479,1920,918
enferma	1	530
enfermedad	7	1030,389,877,923,1579,408
enfermedades	1	12
enfermo	5	1375,122,342,1811,1371
enfermos	2	1465,206
enfrenta	1	1720
enfrentar	1	1640
enfrente	2	1283,652
enfurecidos	1	1601
engaña	1	1211
engañaba	1	924
engañada	1	1816
engañado	1	988
engañar	1	745
engendra	2	1648,1159
engendrar	2	1891,1956
engolfaban	1	1861
engrandecería	1	1673
enloquecido	1	517
enmascarada	1	250
enmedio	1	652
enojada	2	739,23
enojado	4	203,503,1643,563
enojados	1	690
enojo	2	1338,1920
enorme	5	197,1091,1970,1609,1934
enraizar	1	1755
enredado	1	1728
enredó	1	1849
enrojecer	1	286
enrojeció	1	1147
enseñado	1	1677
enseñarse	1	397
ensombrecidos	1	1013
ensordecedor	1	804
enséñame	1	563
entablado	1	1060
entender	1	1418
entera	3	320,1218,1548
enteramente	4	849,740,515,1551
enteras	1	690
entereza	1	398
entero	1	200
enterrado	3	271,1923,593
enterramiento	1	337
enterrar	1	764
enteré	1	1474
entiende	3	1430,724,80
entiendo	2	1143,1825
entierro	2	1153,1509
entiérrenlos	1	645
entonces	37	1281,1989,609,169,1093,1438,244,1673,196,920,717,1875,1925,99,814,314,420,1749,485,733,484,1320,1814,106,1450,1655,676,343,1283,703,924,17,1545,352,1234
entraba	4	753,1284,206,1871
entrada	2	1451,1539
entrado	2	1820,1615
entrar	3	558,1518,1525
entrará	1	1624
entrañas	2	510,1134
entre	50	405,1197,326,1184,432,1416,689,1905,759,340,1120,1947,139,1063,763,454,636,989,1078,1227,1675,164,638,392,1091,1643,1431,1619,462,1672,1806,130,1862,1914,1920,446,780,718,962,1525,399,17,43,949,253,1750
entreabriera	1	1349
entrecejo	1	1233
entrechocaban	1	1393
entrega	1	1706
entregarse	1	1029
entregué	1	320
entregándoselo	1	1643
entrevistas	1	1121
entristece	2	1399,1511
entristecer	1	1225
entristecida	1	1512
entristecido	1	787
entro	2	1707,383
entré	1	99
entró	5	1302,914,622,1207,1147
entusiasmo	4	1878,206,284,6
enumera	1	1074
enumerar	1	1074
envejece	4	1154,573,488,242
envejecen	1	821
envejecer	2	1844,1494
envenena	1	37
envenenada	1	658
envenenar	1	1324
envenenándolo	1	1445
enviando	1	1393
envidia	6	1518,696,141,1134,1312,156
envidias	1	1184
envidioso	1	141
envilece	1	1435
envilecedor	1	1742
envilecida	1	940
envolvía	1	604
envolvíame	1	925
envuelto	1	938
episodio	1	527
epitafios	1	1831
equilibrada	1	308
equilibrado	1	771
equivale	1	1459
equivalente	1	366
equivoca	1	1090
equivoco	1	997
equívoca	1	586
era	79	1598,280,255,1850,1390,1150,1759,936,1440,1368,1676,393,945,1008,1207,1853,408,1117,1438,1673,1089,737,454,1100,371,264,507,1195,997,490,471,619,312,778,33,1235,1899,1996,1007,605,329,745,946,1082,566,564,816,1615,1973,1361,321,1604,1302,908,1186,959,1241,1609,731,1035,220,1148,1153,1192,1212,1842,1310,1121,1694,208,1304
eran	7	1710,295,1462,401,1044,785,124
eres	13	664,1319,1314,1858,1300,72,929,1237,1830,614,336,1723
erigiría	1	863
erizo	1	18
erlynne	2	9,571
erotismo	1	838
error	1	1889
errores	1	362
es	534	195,1584,760,1303,389,1824,631,204,1540,749,1735,544,1957,1470,1982,345,1766,1632,772,708,1773,1832,94,1260,1441,377,1311,277,1184,1628,1700,756,812,1863,412,419,1026,1561,1379,1837,174,469,1237,1345,1761,313,1326,1088,1126,1577,1790,25,166,397,931,1066,1469,556,1159,1299,1030,338,1639,1388,907,1482,1666,667,1429,523,1094,1377,1058,586,1400,1893,222,126,1198,1848,495,526,1443,229,1743,527,52,951,1731,1387,1685,628,712,185,1029,1321,937,2,1206,900,1842,307,173,344,1772,1526,1244,1511,754,633,1744,1739,1211,1936,848,1264,952,380,22,791,1599,1000,415,1515,1830,788,1095,580,616,327,1372,933,1407,662,1701,1081,1521,774,21,579,781,1953,856,1176,577,1986,747,1347,1151,50,1205,732,1507,813,172,1929,430,1690,823,107,200,1499,1152,922,164,934,133,1057,1292,1421,895,1923,117,532,837,1825,1185,1573,1037,1671,1912,1991,1405,90,1137,1291,1448,979,1293,679,1760,1556,75,741,1752,142,251,1263,1140,1175,766,502,1924,1351,1859,1376,1949,89,1142,624,70,1071,284,296,862,1455,752,1879,876,283,221,433,1740,68,1370,549,1296,1681,735,1336,5,145,333,1567,744,602,1452,1971,1403,1012,1174,1064,390,392,964,1415,1918,500,1993,14,835,1285,486,1900,1530,1961,1921,84,1437,988,290,127,1328,218,1747,1134,825,874,1352,2000,505,1086,1247,198,733,76,122,1663,687,1217,1614,183,461,1618,1004,861,822,1930,1042,651,677,1730,61,1248,245,1987,1022,212,468,797,1362,160,1358,610,1867,973,178,626,948,1755,1146,1505,1583,875,1914,838,1099,1981,714,1784,361,1559,1851,1491,553,493,1778,1935,136,129,1456,372,827,1484,1915,1943,843,62,690,1611,681,758,1608,440,535,863,491,1498,1870,1692,182,903,533,1011,47,1439,1327,1940,180,927,153,381,1132,1223,590,598,431,54,1911,1688,1641,273,607,799,359,58,1835,170,363,1550,1616,1933,422,641,1023,1107,1627,497,567,1552,442,449,396,1827,457,1503,996,1606,1091,115,1232,1141,1984,184,258,870,1085,262,1366,608,1204,1494,1776,269,1651,968,769,1782,190,1768,1337,569,118,857,1733,353,1165,114,1060,121,113,571,1992,1516,1050,950,458,1239,475,1313,1763,250,1649,1269,1418,1745,1886,240,1427,34,207,595,1266,989,914,1411,992,702,782,1885,727,482,1052,1021,913,395,554,1980,880
esa	32	1935,1887,1158,1486,210,1346,1623,1947,1398,631,419,1325,294,893,1534,1731,420,110,1867,746,1455,30,1998,1578,1285,676,1167,1118,657,586,679,1311
esas	7	604,1176,1848,22,1612,45,1235
escaleras	1	1147
escalofrío	2	873,1884
escalofríos	1	1811
escalones	1	1104
escandaloso	1	33
escapado	1	407
escapar	3	624,60,1204
escape	2	909,1630
escarbó	1	794
escasos	2	98
escena	2	298,1240
escenario	1	555
esclavitud	1	185
esclavo	1	1471
escolar	1	1411
escollos	1	545
escolta	1	1820
escondiendo	1	432
escriben	1	60
escribir	2	825,1862
escribo	3	1064,1087,1189
escrita	1	1850
escrito	2	1504,1505
escritor	2	397,681
escucha	5	738,608,1860,1256,1736
escuchaba	1	1544
escuchar	1	466
escuche	2	690,1920
escuchó	5	314,830,1989,1800,1551
escudos	1	1419
escupe	1	557
escupirles	1	926
escupiría	1	214
ese	44	941,1562,1401,1586,801,1593,492,1102,1947,289,152,1225,743,1064,914,288,501,95,156,793,1169,238,915,1643,117,1505,911,1113,1599,1821,1616,1784,804,182,228,246,1065,1864,406,1933,1371
esencia	1	251
esencial	1	782
esferas	1	1290
esforzaba	2	1861,1385
esforzaré	1	1874
esfuerzo	3	1318,1261,1804
esfuerzos	3	1724,150,1113
eso	29	256,78,372,447,1768,1890,1252,877,1503,1465,1708,344,1043,411,1918,1799,727,644,854,1615,1542,201,1657,1447,1851,1131,1830,880,1335
esos	4	1248,351,1867,147
espacio	3	165,405,1302
espada	1	1062
espadas	1	1350
espalda	3	418,1149,1010
espantado	2	851,1565
espanto	16	901,146,1240,456,1554,1393,1571,1109,1777,1813,830,1905,84,312,1481,1896
espantosa	5	558,1850,309,1730,1056
espantosamente	1	1853
espantosas	1	1044
espantoso	9	1882,1810,1185,566,1396,1730,1207,1633,208
esparta	1	1419
espasmo	2	1185,1554
españa	1	1230
español	1	704
españoles	2	37,704
especializo	1	100
especialmente	1	585
especie	9	1281,97,468,1622,1590,393,668,312,352
espectador	1	32
espectadores	2	1183,1601
espectro	1	1396
espectáculo	5	317,1225,1423,237,1102
especulación	2	948
espejo	1	89
espeluznante	1	938
espera	8	824,848,1613,482,544,1874,333,352
esperaba	3	1740,1137,1738
esperaban	3	306,11,717
esperabas	1	1613
esperan	2	1475,1087
esperanza	11	317,1217,560,241,1571,1736,770,404,336,2
esperanzas	1	104
esperar	3	353,1183,1939
esperarle	1	333
esperaré	1	1427
esperase	2	1840,1903
espero	4	1840,1777,1475,15
esperándoles	1	177
espeso	1	1534
espinas	2	1425,1540
espinos	1	680
espiral	1	1159
espiritual	2	171,1867
esplendor	2	1806,1110
espontáneo	1	335
esposa	7	244,179,210,1766,306,1635,177
esposas	1	274
espuma	1	199
espumosa	1	421
espíritu	5	405,170,195,635,1502
espíritus	1	1107
esqueleto	1	393
esquina	1	1346
esta	29	292,55,1598,1628,982,792,334,1729,1653,770,1733,341,1828,928,121,26,1039,1984,297,601,524,908,9,585,480,45,534,151
estaba	66	1298,1476,255,1711,116,1364,1365,1523,268,917,1006,1958,1375,334,196,1054,1317,1055,264,309,690,501,877,1339,490,341,471,627,1610,1705,1708,1753,1506,576,1899,1978,316,955,552,1704,143,1031,473,1655,1938,1941,446,1775,9,1934,832,1190,246,298,1357,1661,1872,1245,761,1887,1514,1234
estaban	11	263,125,11,548,1283,1409,1258,435,1061,509,1595
estación	1	1999
estado	7	1900,182,690,529,1705,1563,716
estalla	1	1271
estallaron	1	566
estalló	1	946
estamos	9	438,765,98,1848,109,1984,1145,531
estancada	1	1777
estancia	2	718,1367
estando	2	184,1745
estanque	1	511
estaqueado	1	1951
estar	28	375,1562,760,318,526,156,1043,387,1603,1379,1139,605,1944,1243,113,40,952,174,632,1988,734,1119,554,1858,1567,1750
estará	4	1687,537,848,755
estarás	1	1620
estas	5	1442,1810,503,1563,1947
estatuas	2	1598,1367
este	46	1342,1598,1242,776,1399,936,1651,1020,1676,789,933,1105,792,268,1469,1906,317,144,1135,562,923,530,1485,427,771,1693,645,1662,500,950,384,1835,1290,908,1291,608,1116,480,1689,516,880,333,1406
estemos	2	1858,1654
estilo	1	958
estiércol	1	61
esto	18	1743,320,82,768,728,1064,1885,1849,14,1399,1676,72,1438,850,1004,1285,971,602
estos	9	502,1045,1242,485,1804,401,1561,1441,1130
estoy	18	594,448,1695,1995,368,891,1784,1656,739,1613,1485,730,1568,1314,191,1818,764
estragos	1	454
estrangular	1	845
estrangularla	1	1121
estrangularlo	1	1925
estrangularme	1	1078
estrechas	1	301
estrecho	1	1924
estrechó	3	1120,17,326
estrellas	3	224,770,1503
estremecen	1	1777
estremecer	1	1813
estremecimiento	4	319,1123,1978,1316
estremecimientos	2	1185,604
estremeció	1	1884
estremecía	1	196
estrepitosamente	1	1969
estropean	1	653
estrujaba	1	1823
estrujando	1	1085
estruje	1	805
estudiaba	1	619
estupefacción	1	208
estupor	1	44
estuve	1	869
estuviera	2	1349,402
estuvieras	1	1421
estuvieron	1	648
estuviese	1	954
estuvieses	1	1037
estuvimos	1	540
estuvo	7	16,1192,322,1153,168,342,1958
está	52	1504,600,847,237,1679,275,1720,1636,1593,1743,394,1064,1824,112,636,216,294,1725,472,702,1235,977,1356,537,186,1246,272,31,355,462,1646,1755,349,734,976,1607,1761,487,1457,354,1626,257,1742,1312,683,1215,496,1445,344,23
estábamos	2	1897,1297
están	13	1865,680,1197,763,1229,1680,423,1010,783,145,253,1483
estás	8	1115,700,1319,829,513,1734,58,867
estática	1	366
esté	3	841,1955,1602
estés	1	145
estómago	1	1158
estúpida	1	1616
estúpidas	1	1848
estúpido	1	1696
esó	1	170
etc	1	1926
eterna	5	170,195,1090,530,633
eternamente	3	1215,1596,1116
eternidad	3	1097,1002,1122
eterno	5	68,204,677,1591,1855
evaluarse	1	381
evidente	3	549,1058,218
evitado	1	917
evitar	1	545
exactamente	1	1848
exagerada	1	118
exagerar	1	1750
exagerásemos	1	1741
exaltada	1	1007
exaltado	1	87
exasperado	1	923
excentricidades	1	893
excepcional	1	1906
excepción	1	674
excepto	2	836,1073
exceso	3	34,403,1016
excitación	2	558,1364
excitante	1	391
excitantes	1	414
excitar	1	1826
exclamación	2	447,150
exclamé	2	1285,1565
exclamó	7	1070,1163,620,542,1484,1387,996
excomulgado	1	239
excéntrico	1	736
exhaló	1	453
exige	2	518,1619
exilio	1	574
exista	2	1602,964
existe	8	400,651,1819,967,1052,713,670
existen	4	1196,1529,1236,1920
existencia	5	1850,527,649,1293,1911
existimos	1	1370
existir	4	1370,1309,221,1510
expansiva	1	1341
expansivas	1	380
experiencia	2	457,1591
experimenta	1	1376
experimentaba	3	775,684,745
experimentada	1	1117
experimentado	2	1027,1974
experimentamos	1	1801
experimentar	2	1262,1396
experimentó	1	1324
experta	1	1020
expiación	1	1571
explica	2	1739,1293
explicación	1	1230
explicar	2	759,1773
explicarle	1	324
explicarnos	1	801
explicarse	1	1563
explicó	1	57
expliqué	1	471
explorándola	1	1875
exploró	1	150
explosiva	1	1072
expresa	1	1607
expresaba	1	447
expresaban	1	1354
expresar	1	349
expresarme	1	1001
expresivos	1	295
expresión	7	303,379,1873,1983,997,341
expresó	2	223,990
expuestos	1	783
expulsa	1	1697
expulsar	1	1697
extasiamos	1	768
extendido	1	1194
extendía	1	325
exterior	2	1067,1895
exterminio	1	1350
externa	1	900
extinguen	1	209
extinguir	1	1515
extranjero	1	956
extranjeros	2	893,704
extraordinario	2	1112,1007
extraviado	2	795,1232
extravío	1	901
extravíos	1	1686
extraña	4	997,680,384,1332
extrañar	2	1379,1900
extraño	4	1886,319,410,1723
extremadamente	1	1836
extremo	5	814,1923,944,850,1357
facciones	1	1873
factor	1	1770
facultad	1	573
fallecimiento	1	846
falsa	1	1066
falso	1	240
falsos	1	240
falta	6	320,354,1838,799,1531,265
faltaran	1	1493
familia	3	11,1828,280
familiares	1	299
familiaridad	1	1845
familias	1	557
fango	1	1184
fantasma	1	1354
fantasmas	5	189,768,1890,1396,1798
fantasías	2	1671,595
fantástica	1	1089
fantásticos	2	774,1437
fanático	2	1057,482
faraón	1	1659
fardo	1	1610
faroles	1	604
fascina	1	535
fascinado	1	294
fastidio	1	372
fastidioso	1	1761
fatal	1	698
fatales	1	684
fatalmente	1	1986
fatiga	3	619,805,299
fatídicos	1	466
favor	3	1358,746,918
faz	1	250
fe	1	634
fea	2	313,21
felices	12	995,66,92,440,655,175,378,1652,818,184,177
